player_name,year,target_points,datapoints,points,preseason_rank,passing_attempts,passing_completions,passing_yards,passing_touchdowns,passing_interceptions,passing_two_points,rushing_attempts,rushing_yards,rushing_touchdowns,rushing_two_points,receiving_receptions,receiving_yards,receiving_touchdowns,receiving_two_points,fumble_fumbles,fumble_touchdowns,pat_attempts,pat_made,fg_attempts,fg_made,fifty_yd_fg_made,defensive_sacks,defensive_interceptions,defensive_safeties,defensive_fumble_recoveries,defensive_blocked_kicks,defensive_touchdowns,defensive_points_against,defensive_passing_yards_allowed,defensive_rushing_yards_allowed,defensive_total_yards_allowed
Jason Hanson,2010,8.5,7,6.428571428571429,78,,,,,,,,,,,,,,,,,2.4285714285714284,2.4285714285714284,1.2857142857142858,1.1428571428571428,0.2857142857142857,,,,,,,,,,
Jason Hanson,2011,8.066666666666666,16,8.5,70,,,,,,,,,,,,,,,,,3.375,3.375,1.8125,1.5,0.3125,,,,,,,,,,
Jason Hanson,2012,,15,8.066666666666666,62,,,,,,,,,,,,,,,,,2.3333333333333335,2.3333333333333335,2.1333333333333333,1.8666666666666667,0.06666666666666667,,,,,,,,,,
Jason Hanson,2013,,0,,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Buehler,2010,,16,7.625,70,,,,,,,,,,,,,,,,,2.75,2.625,2.0,1.5,0.25,,,,,,,,,,
David Buehler,2011,,0,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Buehler,2012,,0,,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Buehler,2013,,0,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John Kasay,2010,9.0,15,5.733333333333333,60,,,,,,,,,,,,,,,,,1.0666666666666667,1.0666666666666667,1.7333333333333334,1.4666666666666666,0.13333333333333333,,,,,,,,,,
John Kasay,2011,,15,9.0,130,,,,,,,,,,,,,,,,,4.066666666666666,4.066666666666666,1.9333333333333333,1.6,0.06666666666666667,,,,,,,,,,
John Kasay,2012,,0,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John Kasay,2013,,0,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shayne Graham,2010,8.666666666666666,9,8.333333333333334,125,,,,,,,,,,,,,,,,,4.555555555555555,4.333333333333333,1.3333333333333333,1.3333333333333333,0.0,,,,,,,,,,
Shayne Graham,2011,9.125,3,8.666666666666666,63,,,,,,,,,,,,,,,,,2.6666666666666665,2.6666666666666665,2.3333333333333335,2.0,0.0,,,,,,,,,,
Shayne Graham,2012,6.5,16,9.125,16,,,,,,,,,,,,,,,,,2.8125,2.8125,2.375,1.9375,0.25,,,,,,,,,,
Shayne Graham,2013,6.5625,2,6.5,15,,,,,,,,,,,,,,,,,3.5,3.5,1.0,1.0,0.0,,,,,,,,,,
Dave Rayner,2010,5.166666666666667,8,7.375,70,,,,,,,,,,,,,,,,,2.0,2.0,2.0,1.625,0.25,,,,,,,,,,
Dave Rayner,2011,,6,5.166666666666667,57,,,,,,,,,,,,,,,,,1.5,1.5,1.5,1.0,0.3333333333333333,,,,,,,,,,
Dave Rayner,2012,,0,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dave Rayner,2013,,0,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shane Andrus,2010,,1,9.0,37,,,,,,,,,,,,,,,,,3.0,3.0,4.0,2.0,0.0,,,,,,,,,,
Shane Andrus,2011,,0,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shane Andrus,2012,,0,,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shane Andrus,2013,,0,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clint Stitser,2010,,5,5.8,93,,,,,,,,,,,,,,,,,2.0,1.6,1.6,1.4,0.0,,,,,,,,,,
Clint Stitser,2011,,0,,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clint Stitser,2012,,0,,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clint Stitser,2013,,0,,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steven Hauschka,2010,7.533333333333333,4,7.0,13,,,,,,,,,,,,,,,,,2.5,2.5,1.75,1.5,0.0,,,,,,,,,,
Steven Hauschka,2011,6.933333333333334,15,7.533333333333333,15,,,,,,,,,,,,,,,,,2.2666666666666666,2.2666666666666666,2.0,1.6666666666666667,0.13333333333333333,,,,,,,,,,
Steven Hauschka,2012,8.8,15,6.933333333333334,46,,,,,,,,,,,,,,,,,2.7333333333333334,2.6,1.6,1.4,0.06666666666666667,,,,,,,,,,
Steven Hauschka,2013,8.625,15,8.8,20,,,,,,,,,,,,,,,,,2.7333333333333334,2.7333333333333334,2.066666666666667,1.9333333333333333,0.13333333333333333,,,,,,,,,,
Alex Henery,2010,7.5,0,,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alex Henery,2011,6.625,16,7.5,16,,,,,,,,,,,,,,,,,2.875,2.875,1.6875,1.5,0.0625,,,,,,,,,,
Alex Henery,2012,7.0,16,6.625,116,,,,,,,,,,,,,,,,,1.625,1.5625,1.9375,1.6875,0.0,,,,,,,,,,
Alex Henery,2013,5.0,14,7.0,220,,,,,,,,,,,,,,,,,3.0,3.0,1.6428571428571428,1.2857142857142858,0.07142857142857142,,,,,,,,,,
Dan Bailey,2010,8.066666666666666,0,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dan Bailey,2011,8.125,15,8.066666666666666,143,,,,,,,,,,,,,,,,,2.6,2.6,2.066666666666667,1.7333333333333334,0.13333333333333333,,,,,,,,,,
Dan Bailey,2012,8.466666666666667,16,8.125,89,,,,,,,,,,,,,,,,,2.3125,2.3125,1.9375,1.8125,0.1875,,,,,,,,,,
Dan Bailey,2013,8.8125,15,8.466666666666667,196,,,,,,,,,,,,,,,,,2.933333333333333,2.933333333333333,1.8,1.6666666666666667,0.26666666666666666,,,,,,,,,,
Brandon Coutu,2010,3.0,0,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brandon Coutu,2011,,1,3.0,64,,,,,,,,,,,,,,,,,3.0,3.0,1.0,0.0,0.0,,,,,,,,,,
Brandon Coutu,2012,,0,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brandon Coutu,2013,,0,,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Justin Tucker,2010,,0,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Justin Tucker,2011,8.333333333333334,0,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Justin Tucker,2012,8.666666666666666,15,8.333333333333334,134,,,,,,,,,,,,,,,,,2.6,2.6,1.9333333333333333,1.7333333333333334,0.26666666666666666,,,,,,,,,,
Justin Tucker,2013,8.5625,15,8.666666666666666,241,,,,,,,,,,,,,,,,,1.7333333333333334,1.7333333333333334,2.3333333333333335,2.1333333333333333,0.26666666666666666,,,,,,,,,,
Greg Zuerlein,2010,,0,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greg Zuerlein,2011,6.133333333333334,0,,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greg Zuerlein,2012,6.733333333333333,15,6.133333333333334,122,,,,,,,,,,,,,,,,,1.6666666666666667,1.6666666666666667,1.8,1.2666666666666666,0.3333333333333333,,,,,,,,,,
Greg Zuerlein,2013,6.4,15,6.733333333333333,154,,,,,,,,,,,,,,,,,2.2,2.2,1.6,1.4666666666666666,0.06666666666666667,,,,,,,,,,
Blair Walsh,2010,,0,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blair Walsh,2011,7.833333333333333,0,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blair Walsh,2012,7.8125,12,7.833333333333333,38,,,,,,,,,,,,,,,,,2.0,2.0,1.9166666666666667,1.6666666666666667,0.4166666666666667,,,,,,,,,,
Blair Walsh,2013,6.666666666666667,16,7.8125,238,,,,,,,,,,,,,,,,,2.75,2.6875,1.875,1.625,0.125,,,,,,,,,,
Kai Forbath,2010,,0,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kai Forbath,2011,7.818181818181818,0,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kai Forbath,2012,6.833333333333333,11,7.818181818181818,32,,,,,,,,,,,,,,,,,3.090909090909091,3.0,1.6363636363636365,1.5454545454545454,0.09090909090909091,,,,,,,,,,
Kai Forbath,2013,6.923076923076923,12,6.833333333333333,11,,,,,,,,,,,,,,,,,2.1666666666666665,2.1666666666666665,1.8333333333333333,1.5,0.08333333333333333,,,,,,,,,,
John Potter,2010,,0,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John Potter,2011,,0,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John Potter,2012,5.333333333333333,0,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John Potter,2013,,3,5.333333333333333,92,,,,,,,,,,,,,,,,,2.3333333333333335,2.3333333333333335,1.3333333333333333,1.0,0.0,,,,,,,,,,
